danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,,duration_ms,explicit,popularity,track_name,track_artist,track_id
62.4,5.24E+01,0,-11.84,0,0.0543,0.662,0.0233,38.9,0.187,72.01,231.52,231.52,FALSE,0,Map Of The World,Chilly Gonzales,1HmGRVdeXLZFUa2xlptbqw
52.6,3.86E+00,2,-25.559,0,0.0959,0.995,0.971,14.5,0.454,72.043,198,198,FALSE,0,Look of Love,Piano Mood,0IMdVroJEH9I49L4bNBk5V
27.8,2.91E+01,6,-9.631,1,0.0362,0.0112,0.976,17.2,0.242,72.065,164,164,FALSE,0,Exhale,Sound Frames,79uFAwaK2COV5VBaGsHlN4
25.1,9.60E+00,0,-24.544,1,0.0445,0.983,0.924,11.8,0.0329,72.085,213.5,213.5,FALSE,0,Many Times,Piano Mood,1GFx3yXDCGYh1v0lNpK5nE
63.4,6.30E+01,1,-9.7,1,0.336,0.488,0,17.2,0.481,72.375,154.202,154.202,TRUE,0,Face In His Lap,FGM HEC,5KticxKTjFeKjy7f39Pi3t
17.6,2.57E+01,5,-12.443,1,0.0318,0.963,0.638,12,0.042,72.4,292.147,292.147,FALSE,2,"I Know, I Know",Gwilym Gold,6BQLfmqc4e79pU8ycJ014L
63.5,3.79E+01,3,-5.067,1,0.0349,0.819,0,10.7,0.398,72.415,173.552,173.552,FALSE,0,Santa Clause Is Back in Town,J. Chang-Tablada,0u94bAGX6vihhbvhnme0xV
45.8,1.03E+00,8,-25.861,0,0.0614,0.992,0.684,9.44,0.214,72.434,203.423,203.423,FALSE,0,Moments,Piano Mood,5T4GQNjNqaAyFr1CVpur4P
68.8,5.85E+01,1,-6.767,1,0.283,0.000634,0,9.96,0.159,72.455,103.072,103.072,TRUE,0,Fuck A Label,G-9lock19,1vGwMlkS6WsNDIKEahmP3y
40,4.99E+00,0,-24.543,1,0.0665,0.99,0.923,20.1,0.193,72.513,205.063,205.063,FALSE,0,Dawn Rising,Piano Mood,2PL05s0nUs26MAR8p2ojg2
53.5,5.28E-01,0,-28.973,1,0.103,0.995,0.956,9.79,0.586,72.547,210.315,210.315,FALSE,0,Above All Else,Piano Mood,7sVxmiT3pWIHvybQhY8oGs
39.9,6.27E+01,4,-3.912,0,0.256,0.313,0,19.4,0.379,72.568,200.072,200.072,TRUE,0,Changing Lanes,2nd Bloxk Qua,4Uj8RbyWYDZ2jNHKFUcXF8
18.6,2.87E+01,3,-19.101,1,0.0366,0.994,0.704,12.4,0.285,72.578,37.253,37.253,FALSE,1,Interlude B,Eric Benét,2zErYTRGB6BMTHfxc83MLJ
38.3,6.53E+01,10,-5.723,1,0.029,0.202,0,18.4,0.323,72.589,243.027,243.027,FALSE,2,Cuando grita la piel - Re-edición,Edith Márquez,7yeIAfcj6diCUoW5kR5dFW
6.68,3.83E+00,9,-28.813,1,0.0425,0.886,0.749,7.2,0.0374,72.883,145,145,FALSE,0,Soothing Serenade,Meditative Zen,48eVC6pbUcPVb6tdc0r3zB
60.6,5.44E+01,9,-10.269,1,0.511,0.269,0,3.29,0.367,72.885,179.252,179.252,TRUE,0,Out Da Mudd,Quiet Money Dot,2ehLdLbjJwKn2sKgPP3YIL
57.1,3.84E+01,2,-12.407,1,0.0394,0.268,0.845,12.2,0.693,72.997,173.009,173.009,FALSE,0,大大方方,晴屿,0MlH5A0v4BAfDqGKrpgEV0
55.1,1.40E+01,7,-11.217,1,0.0364,0.122,0.962,10.4,0.793,73.01,88,88,FALSE,2,Regal Crimson,Sound Frames,7eRRzzd4JLIbSaUPaV3VFm
68.2,4.31E+01,4,-15.452,0,0.0609,0.711,0.912,14.9,0.921,73.018,199.629,199.629,FALSE,0,God Rest Ye Merry Gentlemen,Christmas 2018,2JLwyg2SnI4PyvXA0DZwTQ
83.8,1.84E+01,1,-14.287,1,0.0982,0.665,0.752,9.55,0.301,73.018,168.025,168.025,FALSE,0,O Holy Night,Christmas 2018,0vuX2MaLFqdp39vCQ39o7E
21.7,5.13E+00,4,-26.915,1,0.0375,0.838,0.525,6.63,0.03,73.036,182.872,182.872,FALSE,0,Still Waters,Zen Path,65RI0HYeJnxjKZL38eJNiZ
15.4,7.22E+00,10,-23.012,1,0.0514,0.96,0.888,10.2,0.0345,73.174,336.927,336.927,FALSE,1,wild harvest,Zella Rae,032xYEmiVwLXnNjj7LoRTV
57.2,1.67E-01,11,-27.142,1,0.124,0.995,0.954,10.7,0.418,73.184,268.513,268.513,FALSE,0,Northern Lights,Piano Mood,1ec6BrQtq8YcHy1pVh7MpQ
55.2,2.49E+01,4,-11.385,1,0.046,0.916,0.00642,8.41,0.583,73.247,271,271,FALSE,0,It Hurts Me Too,John Hammond Jr.,0FJh4eShgfZwTTxc87zavo
13.6,3.65E+00,8,-30.335,1,0.0368,0.97,0.948,10.8,0.0501,73.288,211.624,211.624,FALSE,7,The Sanctuary - Short Edit,Nicky Bendix,7aZndEYd9mjKgt3ld8cz5P
11.4,4.48E+00,10,-25.181,1,0.0427,0.972,0.948,16.8,0.0325,73.416,334.681,334.681,FALSE,0,wild horse mesa,Zella Rae,4gtQnDSpHWtzeRkSRF2YQc
13.6,1.95E+00,1,-31.552,0,0.0474,0.978,0.959,11.2,0.0373,73.493,146,146,FALSE,0,Melodic Meditation,Meditative Zen,5HWJvSElf2BzcjRYP7dtA1
19.8,1.16E+01,2,-23.361,1,0.044,0.784,0.81,11.1,0.0414,73.556,153.103,153.103,FALSE,7,Oxygen,Simon Core,1gxn3KNGbCbL6Ay710hxGQ
16,3.14E+00,11,-34.323,1,0.04,0.982,0.814,7.67,0.0374,73.562,185.034,185.034,FALSE,0,The Flow Within,Zen Path,0Y0KvpfKOpvP9uh5dJCk2l
52.8,6.28E+01,7,-6.941,1,0.0617,0.174,0,12.7,0.323,73.638,168.882,168.882,TRUE,0,i Put in Overtime,Pookiegg,0hnKfPRtMzJhshvMiREf9D
72.8,1.82E+01,8,-14.56,1,0.377,0.69,0,34.1,0.87,73.677,79.4,79.4,FALSE,0,My Head My Shoulders,Kidzone,1y2Jp4YNdRfqDqWo7h01dX
38.9,6.26E+00,7,-28.151,0,0.0438,0.99,0.904,6.64,0.219,73.706,125.8,125.8,FALSE,0,"Variations in D on a Minuet by Duport, K. 573 / Variation 6",Alfred Brendel,6YlOrtGnn9kyfGlvkjkTVX
47.3,1.82E+01,3,-17.966,1,0.0334,0.706,1.02E-06,14.3,0.284,73.756,182.267,182.267,FALSE,0,You Know That I Do (And I Know That You Won't),Kathy Mattea,51ZQ94Rv3Wn2PZ5ijaP5y0
61.4,2.55E+01,10,-11.486,1,0.105,0.982,0.00119,26.1,0.819,73.791,57.973,57.973,FALSE,0,Row Row Row The Boat,Kidzone,4ORW7Ntp8SXrkauD7VUTzn
50,8.28E+01,9,-27.42,0,0.863,0.885,0.845,16.1,0.0455,73.84,132.082,132.082,FALSE,0,Friends From High Places,Rainforest Sounds,7ws5iO1izs8sSc0CEjVm1a
44.1,2.15E+00,10,-25.972,1,0.0768,0.992,0.951,7.44,0.219,73.904,190.25,190.25,FALSE,0,Walking Under Stars,Piano Mood,3YJFgf2CQbEETOT2m8x2U4
16.6,1.38E+00,0,-31.214,0,0.0365,0.948,0.948,8.69,0.0257,73.92,285.592,285.592,FALSE,0,"The gentle touch, taste and breath that nourish and fill",Tmang,7C4MrSz5Bg9PV36fvlv1Ka
43,8.69E+01,9,-3.316,1,0.0573,0.237,0,6.32,0.274,73.946,280.627,280.627,FALSE,1,Already Gone,Kelly Clarkson,1j1N8rzSniy7JFDzstetvR
6.77,4.15E+00,3,-27.751,0,0.0378,0.341,0.888,8.95,0.0307,74.008,183.121,183.121,FALSE,0,Breath of Life,Zen Path,1aDWbKwl2OT4VrbaD7aMZQ
80.2,7.55E+01,0,-5.339,1,0.11,0.069,0.00138,4.55,0.963,74.016,183.171,183.171,FALSE,1,Up Life / Run It,Mike Broussard and Nu'edition Zydeco,1iHUpAmscsTnZEXeeD9QBk
49.4,5.61E+01,5,-17.947,1,0.919,0.978,5.52E-06,82.2,0.614,74.176,87.708,87.708,TRUE,1,Free Rent,Melanie Comarcho,5fPUO2xoyeb6B11OMSAsi5
52.1,2.33E+01,0,-17.387,1,0.0461,0.846,0,61.1,0.382,74.354,397.293,397.293,FALSE,0,One Step Over Is Home (Live),The Wilburns,7dqK1NGNrizYmDIWfprRqo
17.6,6.16E+00,5,-27.133,0,0.0378,0.95,0.841,10.8,0.035,74.359,185.13,185.13,FALSE,0,Waves of Peace,Zen Path,4eIzUwDu7YAMYZRXwYx1U4
57.7,5.24E+01,1,-7.339,1,0.118,0.0633,0,12,0.208,74.516,103.158,103.158,TRUE,2,ON A PLATE,LulMurder,1wkRUpemNDScRvdT15Ahcw
46.9,2.02E+01,5,-22.778,1,0.037,0.591,0.00236,70.5,0.286,74.576,337.6,337.6,FALSE,0,Tesoro - Live,Cal Tjader,3ptHQEHwVkq8ljJt7BZmuG
35.6,3.95E+01,7,-11.287,1,0.054,0.0647,1.28E-05,11.1,0.294,74.599,421.625,421.625,FALSE,3,Captain Jimmy,Stranger Company,38veWOQQtZM7rK9xOthJkM
46.3,2.55E+01,0,-17.093,1,0.0405,0.603,0.00891,11.2,0.501,74.706,189.693,189.693,FALSE,0,Stories We Could Tell,John Sebastian,6TZ2X0VvKdHyxg30c9zFJT
38.1,2.63E+01,10,-10.861,1,0.0567,0.93,0,11.2,0.391,74.756,308.12,308.12,FALSE,1,"I Have Been Blessed (with Mariah ""Fitch"" Breech)",Garret Fitch,0jHXLTHOHb42Sfw7U8zHhA
49.7,5.08E+01,2,-15.888,1,0.103,0.288,2.77E-06,32.7,0.556,74.812,102.979,102.979,TRUE,0,Ben Shapiro Writes a Song,Dr S,7dy7RjfuhUDwnbXoOjIlqI
39.2,5.68E+00,1,-24.101,1,0.0409,0.989,0.955,9.48,0.188,74.817,205.472,205.472,FALSE,0,The Stars are Out,Piano Mood,1oVsTXMb2vlTU91E0qfEOd
20.2,5.40E+01,3,-20.057,1,0.137,0.156,0.00539,35.7,0.0382,74.923,203.094,203.094,FALSE,0,Birdsong in the Rain,Nature Sound Series,5uSvl963zOoM0NV13Tb2bs
48.8,6.17E+01,7,-10.377,0,0.0847,0.704,2.91E-05,49.3,0.584,74.954,61.048,61.048,TRUE,0,Down Bassline,Kafime,0pZQj9Mz4wj2iSdg9VvtMk
7.18,6.30E+00,11,-25.818,1,0.037,0.95,0.891,11.1,0.0373,74.965,176.425,176.425,FALSE,0,Beyond the Self,Zen Path,4sMXmOXKq5bc1YILgofyhW
81.8,5.02E+01,5,-7.618,0,0.368,0.128,0,13.1,0.633,74.981,105.647,105.647,TRUE,0,Cleaners,HULKSICKO!,3xvv7CkA7rtHIoueVOScS0
75,2.64E+01,7,-12.456,1,0.0305,0.0512,0.773,11.9,0.258,74.988,168.385,168.385,FALSE,0,切磋切磋,晴屿,03al0Zu6SrmS0iDaWdOpit
64.5,9.70E+01,5,-2.301,0,0.0648,0.199,0.778,16.8,0.559,74.994,173.431,173.431,FALSE,0,Waffles,Adrian Cardwell,3jHcz6sWCqJFmsqMQe1co3
57.9,2.78E+01,0,-16.803,1,0.029,0.0178,0.921,11.2,0.199,74.999,168.385,168.385,FALSE,0,孝敬孝敬,晴屿,03khNqT2UXlyvbAxf9VhkI
69.4,5.79E+01,10,-10.252,1,0.193,0.01,0,7.51,0.247,75.003,102.417,102.417,TRUE,3,Trapin' Ain't Dead,WalknTalknCheck,5yCKM5mnVVKvnMuHcwjf7p
79.1,3.51E+01,0,-11.973,1,0.071,0.204,0.917,10.2,0.362,75.011,168.385,168.385,FALSE,0,慢慢腾腾,晴屿,3HRJarZKgwsKSlaz9EYEvp
84.4,3.61E+01,1,-15.669,1,0.456,0.00506,0,6.62,0.241,75.019,83.219,83.219,TRUE,0,4x2,Tgfromthe4,5adWEs5FQrj7AlxerqyqVV
59.1,4.74E+01,11,-12.604,0,0.273,0.116,0,23.6,0.638,75.02,230.68,230.68,TRUE,7,Here Comes the Gun,Blackjesus Yoshua,55sc6vRajom5egTEcBb9L1
69.3,2.95E+01,1,-9.931,1,0.0562,0.0151,0,11.3,0.219,75.022,72.986,72.986,TRUE,0,Line Up,Lil Boodha,63nveOwUHQRmzlVS80QP39
69.6,1.77E+01,0,-11.983,1,0.0412,0.587,0.941,10.8,0.218,75.036,168.385,168.385,FALSE,0,糊弄糊弄,晴屿,4p4HI2szHAPbi38BRCyILk
68.1,4.27E+01,4,-9.547,0,0.143,0.111,0,10.7,0.183,75.051,153.648,153.648,TRUE,0,Froze,Co Staccs,2fcibvxBBbYZ10yGTFvo6n
69,5.47E+01,1,-8.018,0,0.316,0.108,0,11.9,0.523,75.094,217.652,217.652,TRUE,1,no days off,PNF Mike,5DJLwtCrhI0QnLgzTEiUA8
57.6,6.26E+01,5,-6.974,0,0.283,0.108,0,38.5,0.39,75.096,238.515,238.515,FALSE,0,Stop Playin,Dj Teddy,6Ng1hX6AiMLEY9M1WijSw9
52.3,1.84E+01,9,-11.772,1,0.0337,0.899,0.224,13.6,0.332,75.129,141.312,141.312,FALSE,1,From Inside,The Nielsen Family Band,6Q0feUE5c2RCikLf1B1dCl
33.8,7.68E+01,1,-10.641,0,0.321,0.0462,0,55.3,0.898,75.327,131.122,131.122,TRUE,0,FINAL FANTASY,Myles T. Jordan,3VuBZDPrL4fMGjOh1YBUOS
65.5,5.86E+01,2,-8.583,1,0.529,0.214,0,9.06,0.528,75.354,114.207,114.207,TRUE,1,Steppway,Wsb Stepp,61kAz2JW6RlyjAJnuRfmai
64.7,5.63E+01,3,-10.755,0,0.432,0.348,0,11.5,0.538,75.397,127.451,127.451,TRUE,1,Scar Tissue,Young Devi D,68OOiLzEp5hDqfPsvPqLY1
15.7,2.41E+00,5,-27.948,0,0.042,0.856,0.937,10.8,0.0378,75.438,158,158,FALSE,0,Serenity's Symphony,Meditative Zen,0n1EWwLPbC9mNoY4YkQOtN
34.6,9.76E+01,7,-8.834,1,0.102,0.000559,0.161,5.51,0.335,75.543,81.333,81.333,FALSE,0,Cuelga Al Dictador,Golpe Justo,0i29VlBdRh5ptBzXInkXz3
59,1.94E+01,9,-12.599,1,0.0302,0.922,0.00891,9.74,0.185,75.636,157.119,157.119,FALSE,0,One Foot One Knee,Ian Steinberg,5laVXnOMrjqLzhWeMgbyOS
54.2,4.43E+01,9,-15.833,0,0.444,0.0413,2.11E-06,8.16,0.198,75.674,126.328,126.328,TRUE,2,Ms. Daisy,WalknTalknCheck,0aFRDXa1uU37SjagIs2K09
78.1,4.72E+01,5,-9.072,1,0.394,0.00949,6.99E-05,11,0.153,75.705,134.813,134.813,TRUE,0,Sticky,Wavytheking,5zS8ZBJUvX4WDLs91PscGn
52.9,3.40E+01,8,-8.019,1,0.0286,0.416,0,21.6,0.246,75.796,164.267,164.267,FALSE,0,No Soy Libre,Gilberto Perez,0j3V8uCrcytETHrBVn8lo0
21.3,2.52E+01,0,-12.805,1,0.0349,0.675,0.892,10.4,0.137,75.856,277.317,277.317,FALSE,1,Flake-out Season,Paris Street,4YIkZpTodrU3KYAbQ22S4w
66.3,3.92E+01,2,-12.304,1,0.553,0.0282,0,35.6,0.162,75.911,170.112,170.112,TRUE,0,You'n Know,Takedown Demon,0JZ7F7Tz3UTQsIXVJwzYeN
67.3,5.84E+01,6,-9.407,1,0.412,0.0147,2.66E-05,15.7,0.777,75.928,184.274,184.274,TRUE,0,GLIZZY (HOTDOGGS N Relish),v-tec king of la,7jg7oye6Cy7wFGjE2nLK7U
57.4,8.02E+01,1,-9.7,0,0.0537,0.149,8.66E-05,20,0.563,75.996,221.253,221.253,FALSE,2,News For You - Afropeans Revisit,Eric Benét,2Re6vFVQozbzFHQ6QdmRHI
45.9,5.36E+01,5,-5.76,1,0.0304,0.34,0,20.9,0.203,75.999,250,250,FALSE,0,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,0qTYyPGnY2lIeLdFPwaz53
76.7,5.33E+01,9,-11.077,1,0.169,0.18,0.00925,4.9,0.596,76.001,208.418,208.418,TRUE,0,Time Of In,LIL Celebrity,2jGXZ0iuUaKvapMR6EhlZb
72.3,6.71E+01,2,-8.353,1,0.254,0.0082,0,27.5,0.478,76.013,283.141,283.141,TRUE,2,Why I Love You,Plap Fieldz,1ecGW224V5Gf4TMKAK96Ip
47.2,6.04E+01,5,-8.772,1,0.0277,0.0376,0.0331,18,0.443,76.02,239.293,239.293,TRUE,0,Blow By Blow,Magnet,0oqv8pOYo5veCKWR0iVl3J
53.7,4.81E+01,10,-11.44,1,0.041,0.143,0.00629,18.4,0.52,76.045,229.08,229.08,FALSE,3,Ring Them Bells,Hope Waits,1vPnzjXYUtEDjQTJoCJ1En
79.6,5.19E+01,2,-11.865,1,0.334,0.188,0,23,0.336,76.051,151.602,151.602,TRUE,0,Pittsburgh Crowd,Saint James,1NRNu66P1aJDrmvL2qmTMw
56.1,1.05E+01,2,-24.637,1,0.0452,0.994,0.851,13.7,0.609,76.062,91.116,91.116,FALSE,0,A Walk On The Beach,Pure Elegance,4683MRAd0qL8Ra3fCCysBD
56.1,1.05E+01,2,-24.637,1,0.0452,0.994,0.851,13.7,0.609,76.062,91.116,91.116,FALSE,0,A Walk On The Beach,Pure Elegance,4jMpQo1EpntG4EdzJUDKdR
15.2,5.41E+00,10,-23.263,1,0.0441,0.98,0.857,10.3,0.0299,76.065,345.861,345.861,FALSE,1,west to glory,Zella Rae,0THW4rIoavok9SphmYhqnK
64.1,6.50E+01,5,-11.814,1,0.358,0.0241,0,13.6,0.39,76.072,151.632,151.632,TRUE,1,Chalk Out,FGM HEC,6K5aIQYwWKTACzCtS1j3YX
29,2.17E+01,6,-17.091,1,0.0333,0.953,0.681,10.8,0.0865,76.075,107.781,107.781,FALSE,1,Chicas Pies,Sombrio Hermanos,7AI5SAL0pLLCQmfTblNhEH
73,8.23E+01,2,-7.476,1,0.0977,0.0699,0.00272,22.1,0.779,76.093,208.379,208.379,FALSE,0,I Don't Want,Mike Broussard and Nu'edition Zydeco,3hZBiiLqcag0zAaNwV1vCI
75.3,4.75E+01,5,-9.034,1,0.281,0.825,0,12.7,0.873,76.145,202.917,202.917,TRUE,0,Call Me,Allcapsallan,1uSsbjzrqrFXTXp7LfUGM2
48.1,3.32E+00,8,-24.451,1,0.0479,0.994,0.955,11.7,0.13,76.162,208.862,208.862,FALSE,0,Dawn Chorus,Piano Mood,39eZGYuIq2CiAsUKVt4t5Z
58,5.86E+01,2,-10.475,1,0.327,0.0259,0.0146,15,0.399,76.213,150.936,150.936,TRUE,1,Missin U,Young Devi D,7ny1AeHSqTxGC2DcBNLCx4
19.5,8.12E+00,5,-13.282,1,0.0327,0.963,0.39,11,0.0485,76.344,240.96,240.96,FALSE,1,Uninvited,Gwilym Gold,3mvqUoNgDTxWGSvawp9Y3W
64.6,6.60E+01,2,-9.895,1,0.326,0.19,0,60,0.501,76.353,141.617,141.617,TRUE,0,Lets Go,FGM HEC,3Y5LvyEGqtcoeAlnyHxqpb
52.8,3.31E+00,5,-25.815,1,0.0518,0.992,0.955,10.5,0.0939,76.395,187.815,187.815,FALSE,0,Unspoken Melody,Piano Mood,1ojJmqsy7CvfRtmDL4NulS
23.1,5.94E+01,10,-16.861,0,0.137,0.72,1.39E-05,37.3,0.0973,76.424,196.947,196.947,FALSE,0,Fragrant Stream,Tranquil Music Sounds of Nature,4f0rzyrWv4bGxnpHnVGWdD
30.7,9.46E+01,2,-3.771,1,0.337,0.256,0,70.8,0.644,76.448,120.048,120.048,TRUE,0,Salvation,LoQuacious,0n0t757BrUyIaR3yl8RwNF
65.1,6.60E+01,11,-9.026,1,0.148,0.0032,0.0113,15.6,0.522,76.486,126.269,126.269,TRUE,8,Bandman 2 GREEDY,Money Tigger,5ASgTQ8vPJs3hIhPMNIL93
65.3,7.06E+01,8,-5.478,1,0.26,0.214,0,7.99,0.403,76.494,266.527,266.527,TRUE,0,Do What I Do,Swazy Baby,7Esyrt5U4Aqz1QGRXzt0fG
81.4,3.61E+01,8,-8.868,1,0.422,0.124,3.00E-06,10.5,0.39,76.521,125.56,125.56,TRUE,0,Money Problems,Wavytheking,3HPpatYSaG2WaHyBeipxhh
70.3,5.84E+01,11,-9.623,1,0.195,0.0133,0.039,11.6,0.199,76.522,122.384,122.384,TRUE,0,Do 2 Me,Lil Boodha,5GOl6SSgyjP3LwMcyLuS7t
67.3,5.19E+01,9,-9.959,1,0.307,0.0571,1.04E-05,12.5,0.177,76.531,163.37,163.37,TRUE,5,Billy Truck,Lil Boodha,7AZiRpoXKpVxQBAPcr7P09
70.4,4.63E+01,5,-12.395,1,0.112,0.0474,0,6.31,0.791,76.573,202.455,202.455,TRUE,0,Asia (988),G-9lock19,732Oqeez2VWjOdLTasmIfS
54.9,3.46E+01,11,-10.155,1,0.0332,0.818,1.06E-06,9.71,0.426,76.587,200.416,200.416,FALSE,1,Northern Lights (Live),Chris Hawkey,329rKtxXnVRdXvL1L2JZId
47.8,5.95E+01,7,-5.908,1,0.0245,0.0471,0,62.1,0.299,76.764,253.24,253.24,FALSE,0,I Wish It Was Yesterday,The Tuesdays,60eQuCXOnaqTu7CETtrvfw
20,3.82E+01,4,-15.439,1,0.0409,0.742,0.000374,83.2,0.118,76.818,198.776,198.776,FALSE,0,Harmonizing Harp with Birdsong,Nature Sounds,5dIVsBV0mS13XGg8aSHSAe
40.9,2.15E+01,3,-11.641,1,0.0389,0.714,0,13.5,0.364,76.829,187.12,187.12,FALSE,0,"Quisiera Ver, Maria",Gilberto Perez,5KcGNo1KJHpuVD1Gw2ELAZ
74.6,4.91E+01,4,-12.712,0,0.0593,0.662,5.14E-05,7.56,0.868,76.856,157.053,157.053,FALSE,0,Shotgun Willie,Willie Nelson,1ObHlrXRpXn4U5H6a1myBy
42.6,8.47E+01,8,-5.174,1,0.0688,0.000177,3.12E-05,5.04,0.212,76.858,347.4,347.4,FALSE,0,Suicide Messiah,Black Label Society,5mhHB62v3XdHruvh5Zidd4
72.2,5.44E+01,9,-10.215,0,0.201,0.511,0.00069,14.5,0.803,76.909,207.147,207.147,FALSE,3,Siempre me quedará,Bebe,41W9aQkfjOfuO0jQkjHbKQ
52,8.74E+01,11,-4.871,1,0.0432,0.172,0.000332,13.8,0.743,76.944,246.25,246.25,TRUE,3,Bad News,Bummer Hill,0d8kySgOIhmtbExFUPuq2P
65.4,4.44E+01,3,-11.567,0,0.0498,0.967,0.934,11.4,0.758,76.952,74.929,74.929,FALSE,0,Bigger,Gee Pugzy,11kIrIBLI4BFukLwPCjs2r
45.6,5.00E+01,5,-5.923,1,0.0258,0.191,4.95E-06,9.63,0.203,77.007,249.8,249.8,FALSE,0,Changing The Moods,The Tuesdays,56vQwOgpl9f9i5zc8QYlUZ
46.4,5.82E+01,3,-6.862,1,0.0285,0.671,0,8.95,0.484,77.01,209.88,209.88,FALSE,0,I Have Missed Out,Garret Fitch,0Qq4EhBtiwcdPJTgWqKElm
85.7,9.06E+00,6,-22.886,0,0.0971,0.994,0.966,11.1,0.527,77.012,196.741,196.741,FALSE,1,Introspection,Bedtime Instrumental Piano Music Academy,3gCUoFsFqFcGsbg0ia1eEg
85.7,9.06E+00,6,-22.886,0,0.0971,0.994,0.966,11.1,0.527,77.012,196.741,196.741,FALSE,1,Introspection,Bedtime Instrumental Piano Music Academy,6A9Ho7CBtaYkqZkrlmSaxs
89.4,4.64E+01,1,-6.053,1,0.517,0.000513,0,7.57,0.219,77.015,163.48,163.48,TRUE,1,Leg Day,Wavytheking,57bXL17YGVciYEckIdNJVR
57.8,5.38E+01,3,-6.158,1,0.032,0.266,0,21.7,0.376,77.029,288.354,288.354,FALSE,1,Luck Be a Lady,GrainFed,2WNkQwEn0sk6TV7VVcVu9A
59.9,4.86E+01,3,-5.458,1,0.0261,0.304,0,9.4,0.413,77.042,255.027,255.027,FALSE,0,Te Voy A Amar,Axel,4NXNCa0w8dph358duwvPKy
48.7,4.32E+01,8,-9.626,1,0.0296,0.52,0,8.97,0.354,77.063,227.272,227.272,FALSE,8,There Was Jesus,Jared Dixon,6Eq0A9B8PDlHVbYkhgE42V
59,5.70E+01,2,-9.208,1,0.0318,0.0675,0.0472,10.9,0.313,77.077,267.64,267.64,FALSE,0,Waiting for a Sign,The Floating Men,1tk3olRFmPuxtfSM7UJpJA
45.4,1.56E+01,9,-13.602,1,0.0382,0.716,0,25.5,0.511,77.152,222.08,222.08,FALSE,0,Ode to Billie Joe,Lee Hazlewood,6tCboZBAZkX8nRpYS1Tt9C
67.8,6.50E+01,1,-6.033,0,0.376,0.145,0,6.28,0.635,77.228,153.36,153.36,TRUE,1,Jupiter,Takedown Demon,41Y88FoShWylnHlk3pyEzQ
29.1,5.16E+01,7,-18.977,1,0.067,0.794,0.0797,87.5,0.133,77.315,214.299,214.299,FALSE,0,Harps Gently Playing By the River,Relaxing Sounds Of Nature,1Xn88FXay3dQe4ZzRajcYD
22.2,3.55E+01,2,-9.24,1,0.0319,0.727,9.27E-06,33.7,0.176,77.424,362.733,362.733,FALSE,0,For What Earthly Reason,Charles Billingsley,3160NzySlMf5dSedj09glc
35.9,3.21E+01,10,-9.056,0,0.0368,0.593,0.000642,14.7,0.372,77.45,280.387,280.387,FALSE,0,Yesterdays,Hope Waits,6LqVtN7L1ZwHbGppseCQSV
70.3,8.42E+01,5,-7.213,0,0.567,0.461,0,27.5,0.751,77.46,164,164,TRUE,8,12 STEP,Shadoelo,0mikhySXFedHJokpGSiQDL
25.3,1.48E+01,4,-16.762,1,0.0403,0.93,0.000113,7.56,0.166,77.465,120.76,120.76,FALSE,0,Mattinata,Ruggero Leoncavallo,4HRHr9sCf4uHE6cX9MOoIH
55.7,2.59E-01,1,-27.277,1,0.406,0.996,0.969,10.1,0.872,77.541,186.279,186.279,FALSE,0,Hope,Piano Mood,5WYJB0uMYmDN8mtz2hGuDX
62.2,3.11E+01,6,-12.182,1,0.0366,0.639,0.000298,4.94,0.3,77.602,294.933,294.933,FALSE,3,Tell Heaven,The Lumzy Sisters,0jvRrdlOyH8Kpp3dJNtz1E
9.77,3.37E+01,4,-16.613,1,0.0424,0.683,0.0998,19,0.0786,77.746,224.262,224.262,FALSE,0,Natural World,Rainforest Sounds,0QW3Pu7SqMBJ0TEhntuoYQ
73.9,4.32E+01,1,-13.061,1,0.441,0.00301,0,7.19,0.159,77.759,112.05,112.05,FALSE,3,Street Poetry,Mikey E4S,4Va6q8CAa1rIBLpyLKCWQC
20.5,1.05E+01,0,-19.405,1,0.0424,0.000414,0.963,7.66,0.223,77.817,135.385,135.385,FALSE,0,Inspiring,Pink Noise Therapy,5DuJnU7g6BKHypc0KB630H
41.1,1.53E+00,4,-20.878,1,0.0427,0.814,0.776,9.89,0.037,77.902,165.756,165.756,FALSE,0,Serenading the Soul,Zen Path,7KPvTSHK0zy88rN25xI8PW
81.7,4.14E+01,7,-13.278,1,0.333,0.385,0.00702,8.36,0.395,77.943,126.338,126.338,FALSE,0,Shadow Walker,Saint James,32oDgsF8l4jt5uQe2kfuPV
51.7,4.72E+01,4,-3.177,1,0.0248,0.632,0,35.3,0.257,77.974,275.093,275.093,FALSE,1,Piece by Piece,The Spencers,1Tyc1utdULiSx3S8AZZ6QQ
61.6,6.45E+01,0,-8.401,1,0.273,0.206,0,7.73,0.394,77.974,185.443,185.443,TRUE,0,Baccstreet Visionz,Quiet Money Dot,727VCjOeqCi85TQh2x2o6U
71.3,5.97E+01,6,-10.198,1,0.299,0.0348,0,9.24,0.721,77.975,172.852,172.852,TRUE,2,Community Service,Meechie Greedy,6Oe9F0aF04fo4YFcxft9Ox
